Ticker,Screening_Date,Sector,Missing_Feature_Count,Missing_Features_List
UHS,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
UNH,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
UNP,2023-12-31,Industrials,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
UPS,2023-12-31,Industrials,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
URI,2023-12-31,Industrials,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
VICI,2023-12-31,Real Estate,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
VLO,2023-12-31,Energy,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
VMC,2023-12-31,Basic Materials,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
VRSK,2023-12-31,Industrials,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
VRSN,2023-12-31,Technology,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
VRT,2023-12-31,Industrials,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
VRTX,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
VTRS,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
VZ,2023-12-31,Communication Services,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WAB,2023-12-31,Industrials,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WAT,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WEC,2023-12-31,Utilities,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WELL,2023-12-31,Real Estate,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WM,2023-12-31,Industrials,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WMB,2023-12-31,Energy,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WMT,2023-12-31,Consumer Defensive,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WST,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WTW,2023-12-31,Financial Services,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
WY,2023-12-31,Real Estate,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
XEL,2023-12-31,Utilities,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
XOM,2023-12-31,Energy,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
XYL,2023-12-31,Industrials,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
YUM,2023-12-31,Consumer Cyclical,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
ZBH,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
ZBRA,2023-12-31,Technology,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
ZTS,2023-12-31,Healthcare,11,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, EPS_Growth_Above_Industry, EPS_Current_Change_Above_Industry, Margin_Gt_Industry_Sustained"
AFL,2024-06-30,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
AFL,2024-12-31,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
AIG,2024-06-30,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
AIG,2024-12-31,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
ALB,2023-12-31,Basic Materials,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
ALLE,2023-12-31,Industrials,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
APA,2023-12-31,Energy,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
ARES,2023-12-31,Financial Services,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
AVB,2023-12-31,Real Estate,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
BAC,2024-06-30,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
BAC,2024-12-31,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
CB,2024-06-30,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
CB,2024-12-31,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
CBOE,2023-12-31,Financial Services,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
DOW,2023-12-31,Basic Materials,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
EG,2024-06-30,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
EG,2024-12-31,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
HON,2023-12-31,Industrials,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
HSIC,2023-12-31,Healthcare,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
INVH,2023-12-31,Real Estate,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
JPM,2024-06-30,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
JPM,2024-12-31,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
KDP,2023-12-31,Consumer Defensive,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
MET,2024-06-30,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
MET,2024-12-31,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
META,2023-12-31,Communication Services,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
MGM,2023-12-31,Consumer Cyclical,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
MRNA,2023-12-31,Healthcare,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
PM,2023-12-31,Consumer Defensive,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
PNC,2024-06-30,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
PNC,2024-12-31,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
PODD,2023-12-31,Healthcare,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
PRU,2024-06-30,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
PRU,2024-12-31,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
PSX,2023-12-31,Energy,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
SW,2023-12-31,Consumer Cyclical,9,"Cash_Ratio_Improving, FCF_Growing, FCF_Growing_Sustained, Net_Income_Growth_Gt_8pct, Sales_Growth_Gt_RnD_Growth, Sales_Growing_Sustained, Op_Margin_Gt_Hist_Avg, Growth_Above_Industry, Margin_Gt_Industry_Sustained"
SYF,2024-06-30,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
SYF,2024-12-31,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
TRV,2024-06-30,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
TRV,2024-12-31,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
USB,2024-06-30,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
USB,2024-12-31,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
WFC,2024-06-30,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
WFC,2024-12-31,Financial Services,9,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, FCF_Positive, FCF_Growing, FCF_Growing_Sustained, Op_Margin_Gt_Hist_Avg, FCF_Top_30_Pct, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
ALL,2024-06-30,Financial Services,8,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
ALL,2024-12-31,Financial Services,8,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, Op_Margin_Gt_Hist_Avg, PE_Bottom_40_Pct, PE_Bottom_20_Pct, PE_Below_Industry, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
ERIE,2024-06-30,Financial Services,7,"DE_Less_1, Cash_Ratio_Gt_1, Cash_Ratio_Improving, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry, Long_Term_Debt_To_Equity_Ratio_Below_Industry"
ERIE,2024-12-31,Financial Services,7,"DE_Less_1, Cash_Ratio_Gt_1, Cash_Ratio_Improving, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry, Long_Term_Debt_To_Equity_Ratio_Below_Industry"
ACGL,2024-06-30,Financial Services,5,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
ACGL,2024-12-31,Financial Services,5,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
AIZ,2024-06-30,Financial Services,5,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
AIZ,2024-12-31,Financial Services,5,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
AMP,2024-06-30,Financial Services,5,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
AMP,2024-12-31,Financial Services,5,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
AXP,2024-06-30,Financial Services,5,"Cash_Ratio_Gt_1, Cash_Ratio_Improving, Op_Margin_Gt_Hist_Avg, Gross_Margin_Above_Industry, Operating_Margin_Above_Industry"
